ID, X, Y
14_13_3,15.10186017,46.35761521
14_13_3,15.11817111,46.3531137
14_13_3,15.13448206,46.34861218
14_13_3,15.15079294,46.34411042
14_13_3,15.1671038,46.33960861
14_13_3,15.18341467,46.33510679
14_13_3,15.19967385,46.33042311
14_13_3,15.21591472,46.32567498
14_13_4,15.02133903,46.38352697
14_13_4,15.03739925,46.37819967
14_13_4,15.0534595,46.37287248
14_13_4,15.06951975,46.36754529
14_13_4,15.08558,46.36221811
14_13_4,15.10186017,46.35761521
14_13_4,15.11817111,46.3531137
14_13_4,15.13448206,46.34861218
14_13_4,15.15079294,46.34411042
14_13_4,15.1671038,46.33960861
14_13_4,15.18341467,46.33510679
14_13_4,15.19967385,46.33042311
14_13_4,15.21591472,46.32567498
14_13_4,15.23215559,46.32092686
14_13_5,15.03739925,46.37819967
14_13_5,15.0534595,46.37287248
14_13_5,15.06951975,46.36754529
14_13_5,15.08558,46.36221811
14_13_5,15.10186017,46.35761521
14_13_5,15.11817111,46.3531137
14_13_5,15.13448206,46.34861218
14_13_5,15.15079294,46.34411042
14_13_5,15.1671038,46.33960861
14_13_5,15.18341467,46.33510679
14_13_5,15.19967385,46.33042311
14_13_5,15.21591472,46.32567498
14_13_5,15.23215559,46.32092686
14_13_5,15.24839647,46.31617874
14_13_6,15.0534595,46.37287248
14_13_6,15.06951975,46.36754529
14_13_6,15.08558,46.36221811
14_13_6,15.10186017,46.35761521
14_13_6,15.11817111,46.3531137
14_13_6,15.13448206,46.34861218
14_13_6,15.15079294,46.34411042
14_13_6,15.1671038,46.33960861
14_13_6,15.18341467,46.33510679
14_13_6,15.19967385,46.33042311
14_13_6,15.21591472,46.32567498
14_13_6,15.23215559,46.32092686
14_13_6,15.24839647,46.31617874
14_13_6,15.26463734,46.31143061
14_13_7,15.06951975,46.36754529
14_13_7,15.08558,46.36221811
14_13_7,15.10186017,46.35761521
14_13_7,15.11817111,46.3531137
14_13_7,15.13448206,46.34861218
14_13_7,15.15079294,46.34411042
14_13_7,15.1671038,46.33960861
14_13_7,15.18341467,46.33510679
14_13_7,15.19967385,46.33042311
14_13_7,15.21591472,46.32567498
14_13_7,15.23215559,46.32092686
14_13_7,15.24839647,46.31617874
14_13_7,15.26463734,46.31143061
14_13_7,15.28087821,46.30668249
14_13_8,15.08558,46.36221811
14_13_8,15.10186017,46.35761521
14_13_8,15.11817111,46.3531137
14_13_8,15.13448206,46.34861218
14_13_8,15.15079294,46.34411042
14_13_8,15.1671038,46.33960861
14_13_8,15.18341467,46.33510679
14_13_8,15.19967385,46.33042311
14_13_8,15.21591472,46.32567498
14_13_8,15.23215559,46.32092686
14_13_8,15.24839647,46.31617874
14_13_8,15.26463734,46.31143061
14_13_8,15.28087821,46.30668249
14_13_8,15.29729437,46.30260981
14_13_9,15.10186017,46.35761521
14_13_9,15.11817111,46.3531137
14_13_9,15.13448206,46.34861218
14_13_9,15.15079294,46.34411042
14_13_9,15.1671038,46.33960861
14_13_9,15.18341467,46.33510679
14_13_9,15.19967385,46.33042311
14_13_9,15.21591472,46.32567498
14_13_9,15.23215559,46.32092686
14_13_9,15.24839647,46.31617874
14_13_9,15.26463734,46.31143061
14_13_9,15.28087821,46.30668249
14_13_9,15.29729437,46.30260981
14_13_9,15.31379463,46.29886122
14_13_10,15.11817111,46.3531137
14_13_10,15.13448206,46.34861218
14_13_10,15.15079294,46.34411042
14_13_10,15.1671038,46.33960861
14_13_10,15.18341467,46.33510679
14_13_10,15.19967385,46.33042311
14_13_10,15.21591472,46.32567498
14_13_10,15.23215559,46.32092686
14_13_10,15.24839647,46.31617874
14_13_10,15.26463734,46.31143061
14_13_10,15.28087821,46.30668249
14_13_10,15.29729437,46.30260981
14_13_10,15.31379463,46.29886122
14_13_10,15.33029489,46.29511262
14_13_11,15.13448206,46.34861218
14_13_11,15.15079294,46.34411042
14_13_11,15.1671038,46.33960861
14_13_11,15.18341467,46.33510679
14_13_11,15.19967385,46.33042311
14_13_11,15.21591472,46.32567498
14_13_11,15.23215559,46.32092686
14_13_11,15.24839647,46.31617874
14_13_11,15.26463734,46.31143061
14_13_11,15.28087821,46.30668249
14_13_11,15.29729437,46.30260981
14_13_11,15.31379463,46.29886122
14_13_11,15.33029489,46.29511262
14_13_11,15.34679524,46.29136441
15_13_1,13.22809432,46.92669954
15_13_1,13.24313668,46.91896931
15_13_1,13.25791478,46.91072811
15_13_1,13.27270054,46.90250062
15_13_1,13.28748825,46.89427669
15_13_1,13.30229657,46.88608986
15_13_1,13.31710488,46.87790302
15_13_1,13.3319132,46.86971618
15_13_1,13.34671993,46.86152649
15_13_1,13.36147809,46.85324957
15_13_1,13.37629899,46.84508613
15_13_1,13.3913161,46.83729154
15_13_1,13.4064688,46.8297612
15_13_1,13.42153052,46.82205165
15_13_2,13.24313668,46.91896931
15_13_2,13.25791478,46.91072811
15_13_2,13.27270054,46.90250062
15_13_2,13.28748825,46.89427669
15_13_2,13.30229657,46.88608986
15_13_2,13.31710488,46.87790302
15_13_2,13.3319132,46.86971618
15_13_2,13.34671993,46.86152649
15_13_2,13.36147809,46.85324957
15_13_2,13.37629899,46.84508613
15_13_2,13.3913161,46.83729154
15_13_2,13.4064688,46.8297612
15_13_2,13.42153052,46.82205165
15_13_2,13.43662083,46.81439776
15_13_3,13.25791478,46.91072811
15_13_3,13.27270054,46.90250062
15_13_3,13.28748825,46.89427669
15_13_3,13.30229657,46.88608986
15_13_3,13.31710488,46.87790302
15_13_3,13.3319132,46.86971618
15_13_3,13.34671993,46.86152649
15_13_3,13.36147809,46.85324957
15_13_3,13.37629899,46.84508613
15_13_3,13.3913161,46.83729154
15_13_3,13.4064688,46.8297612
15_13_3,13.42153052,46.82205165
15_13_3,13.43662083,46.81439776
15_13_3,13.45183187,46.80698612
15_13_4,13.27270054,46.90250062
15_13_4,13.28748825,46.89427669
15_13_4,13.30229657,46.88608986
15_13_4,13.31710488,46.87790302
15_13_4,13.3319132,46.86971618
15_13_4,13.34671993,46.86152649
15_13_4,13.36147809,46.85324957
15_13_4,13.37629899,46.84508613
15_13_4,13.3913161,46.83729154
15_13_4,13.4064688,46.8297612
15_13_4,13.42153052,46.82205165
15_13_4,13.43662083,46.81439776
15_13_4,13.45183187,46.80698612
15_13_4,13.46709527,46.79968375
15_13_5,13.28748825,46.89427669
15_13_5,13.30229657,46.88608986
15_13_5,13.31710488,46.87790302
15_13_5,13.3319132,46.86971618
15_13_5,13.34671993,46.86152649
15_13_5,13.36147809,46.85324957
15_13_5,13.37629899,46.84508613
15_13_5,13.3913161,46.83729154
15_13_5,13.4064688,46.8297612
15_13_5,13.42153052,46.82205165
15_13_5,13.43662083,46.81439776
15_13_5,13.45183187,46.80698612
15_13_5,13.46709527,46.79968375
15_13_5,13.48249412,46.79267076
15_13_6,13.30229657,46.88608986
15_13_6,13.31710488,46.87790302
15_13_6,13.3319132,46.86971618
15_13_6,13.34671993,46.86152649
15_13_6,13.36147809,46.85324957
15_13_6,13.37629899,46.84508613
15_13_6,13.3913161,46.83729154
15_13_6,13.4064688,46.8297612
15_13_6,13.42153052,46.82205165
15_13_6,13.43662083,46.81439776
15_13_6,13.45183187,46.80698612
15_13_6,13.46709527,46.79968375
15_13_6,13.48249412,46.79267076
15_13_6,13.49795057,46.78578544
15_13_7,13.31710488,46.87790302
15_13_7,13.3319132,46.86971618
15_13_7,13.34671993,46.86152649
15_13_7,13.36147809,46.85324957
15_13_7,13.37629899,46.84508613
15_13_7,13.3913161,46.83729154
15_13_7,13.4064688,46.8297612
15_13_7,13.42153052,46.82205165
15_13_7,13.43662083,46.81439776
15_13_7,13.45183187,46.80698612
15_13_7,13.46709527,46.79968375
15_13_7,13.48249412,46.79267076
15_13_7,13.49795057,46.78578544
15_13_7,13.51344312,46.77898169
15_13_8,13.3319132,46.86971618
15_13_8,13.34671993,46.86152649
15_13_8,13.36147809,46.85324957
15_13_8,13.37629899,46.84508613
15_13_8,13.3913161,46.83729154
15_13_8,13.4064688,46.8297612
15_13_8,13.42153052,46.82205165
15_13_8,13.43662083,46.81439776
15_13_8,13.45183187,46.80698612
15_13_8,13.46709527,46.79968375
15_13_8,13.48249412,46.79267076
15_13_8,13.49795057,46.78578544
15_13_8,13.51344312,46.77898169
15_13_8,13.5289642,46.77224329
15_13_9,13.34671993,46.86152649
15_13_9,13.36147809,46.85324957
15_13_9,13.37629899,46.84508613
15_13_9,13.3913161,46.83729154
15_13_9,13.4064688,46.8297612
15_13_9,13.42153052,46.82205165
15_13_9,13.43662083,46.81439776
15_13_9,13.45183187,46.80698612
15_13_9,13.46709527,46.79968375
15_13_9,13.48249412,46.79267076
15_13_9,13.49795057,46.78578544
15_13_9,13.51344312,46.77898169
15_13_9,13.5289642,46.77224329
15_13_9,13.54451938,46.76558399
15_13_10,13.36147809,46.85324957
15_13_10,13.37629899,46.84508613
15_13_10,13.3913161,46.83729154
15_13_10,13.4064688,46.8297612
15_13_10,13.42153052,46.82205165
15_13_10,13.43662083,46.81439776
15_13_10,13.45183187,46.80698612
15_13_10,13.46709527,46.79968375
15_13_10,13.48249412,46.79267076
15_13_10,13.49795057,46.78578544
15_13_10,13.51344312,46.77898169
15_13_10,13.5289642,46.77224329
15_13_10,13.54451938,46.76558399
15_13_10,13.56006531,46.75890324
15_13_11,13.37629899,46.84508613
15_13_11,13.3913161,46.83729154
15_13_11,13.4064688,46.8297612
15_13_11,13.42153052,46.82205165
15_13_11,13.43662083,46.81439776
15_13_11,13.45183187,46.80698612
15_13_11,13.46709527,46.79968375
15_13_11,13.48249412,46.79267076
15_13_11,13.49795057,46.78578544
15_13_11,13.51344312,46.77898169
15_13_11,13.5289642,46.77224329
15_13_11,13.54451938,46.76558399
15_13_11,13.56006531,46.75890324
15_13_11,13.57554641,46.75207361
15_13_12,13.3913161,46.83729154
15_13_12,13.4064688,46.8297612
15_13_12,13.42153052,46.82205165
15_13_12,13.43662083,46.81439776
15_13_12,13.45183187,46.80698612
15_13_12,13.46709527,46.79968375
15_13_12,13.48249412,46.79267076
15_13_12,13.49795057,46.78578544
15_13_12,13.51344312,46.77898169
15_13_12,13.5289642,46.77224329
15_13_12,13.54451938,46.76558399
15_13_12,13.56006531,46.75890324
15_13_12,13.57554641,46.75207361
15_13_12,13.59096448,46.74510281
15_13_13,13.4064688,46.8297612
15_13_13,13.42153052,46.82205165
15_13_13,13.43662083,46.81439776
15_13_13,13.45183187,46.80698612
15_13_13,13.46709527,46.79968375
15_13_13,13.48249412,46.79267076
15_13_13,13.49795057,46.78578544
15_13_13,13.51344312,46.77898169
15_13_13,13.5289642,46.77224329
15_13_13,13.54451938,46.76558399
15_13_13,13.56006531,46.75890324
15_13_13,13.57554641,46.75207361
15_13_13,13.59096448,46.74510281
15_13_13,13.60633269,46.73802269
15_13_14,13.42153052,46.82205165
15_13_14,13.43662083,46.81439776
15_13_14,13.45183187,46.80698612
15_13_14,13.46709527,46.79968375
15_13_14,13.48249412,46.79267076
15_13_14,13.49795057,46.78578544
15_13_14,13.51344312,46.77898169
15_13_14,13.5289642,46.77224329
15_13_14,13.54451938,46.76558399
15_13_14,13.56006531,46.75890324
15_13_14,13.57554641,46.75207361
15_13_14,13.59096448,46.74510281
15_13_14,13.60633269,46.73802269
15_13_14,13.6215622,46.73065152
15_13_15,13.43662083,46.81439776
15_13_15,13.45183187,46.80698612
15_13_15,13.46709527,46.79968375
15_13_15,13.48249412,46.79267076
15_13_15,13.49795057,46.78578544
15_13_15,13.51344312,46.77898169
15_13_15,13.5289642,46.77224329
15_13_15,13.54451938,46.76558399
15_13_15,13.56006531,46.75890324
15_13_15,13.57554641,46.75207361
15_13_15,13.59096448,46.74510281
15_13_15,13.60633269,46.73802269
15_13_15,13.6215622,46.73065152
15_13_15,13.63657223,46.72284122
15_13_16,13.45183187,46.80698612
15_13_16,13.46709527,46.79968375
15_13_16,13.48249412,46.79267076
15_13_16,13.49795057,46.78578544
15_13_16,13.51344312,46.77898169
15_13_16,13.5289642,46.77224329
15_13_16,13.54451938,46.76558399
15_13_16,13.56006531,46.75890324
15_13_16,13.57554641,46.75207361
15_13_16,13.59096448,46.74510281
15_13_16,13.60633269,46.73802269
15_13_16,13.6215622,46.73065152
15_13_16,13.63657223,46.72284122
15_13_16,13.65146658,46.71481218
15_13_17,13.46709527,46.79968375
15_13_17,13.48249412,46.79267076
15_13_17,13.49795057,46.78578544
15_13_17,13.51344312,46.77898169
15_13_17,13.5289642,46.77224329
15_13_17,13.54451938,46.76558399
15_13_17,13.56006531,46.75890324
15_13_17,13.57554641,46.75207361
15_13_17,13.59096448,46.74510281
15_13_17,13.60633269,46.73802269
15_13_17,13.6215622,46.73065152
15_13_17,13.63657223,46.72284122
15_13_17,13.65146658,46.71481218
15_13_17,13.66627586,46.70662727
15_13_18,13.48249412,46.79267076
15_13_18,13.49795057,46.78578544
15_13_18,13.51344312,46.77898169
15_13_18,13.5289642,46.77224329
15_13_18,13.54451938,46.76558399
15_13_18,13.56006531,46.75890324
15_13_18,13.57554641,46.75207361
15_13_18,13.59096448,46.74510281
15_13_18,13.60633269,46.73802269
15_13_18,13.6215622,46.73065152
15_13_18,13.63657223,46.72284122
15_13_18,13.65146658,46.71481218
15_13_18,13.66627586,46.70662727
15_13_18,13.6809915,46.69827519
15_13_19,13.49795057,46.78578544
15_13_19,13.51344312,46.77898169
15_13_19,13.5289642,46.77224329
15_13_19,13.54451938,46.76558399
15_13_19,13.56006531,46.75890324
15_13_19,13.57554641,46.75207361
15_13_19,13.59096448,46.74510281
15_13_19,13.60633269,46.73802269
15_13_19,13.6215622,46.73065152
15_13_19,13.63657223,46.72284122
15_13_19,13.65146658,46.71481218
15_13_19,13.66627586,46.70662727
15_13_19,13.6809915,46.69827519
15_13_19,13.69570892,46.68992612
15_13_20,13.51344312,46.77898169
15_13_20,13.5289642,46.77224329
15_13_20,13.54451938,46.76558399
15_13_20,13.56006531,46.75890324
15_13_20,13.57554641,46.75207361
15_13_20,13.59096448,46.74510281
15_13_20,13.60633269,46.73802269
15_13_20,13.6215622,46.73065152
15_13_20,13.63657223,46.72284122
15_13_20,13.65146658,46.71481218
15_13_20,13.66627586,46.70662727
15_13_20,13.6809915,46.69827519
15_13_20,13.69570892,46.68992612
15_13_20,13.71066663,46.68202215
15_13_21,13.5289642,46.77224329
15_13_21,13.54451938,46.76558399
15_13_21,13.56006531,46.75890324
15_13_21,13.57554641,46.75207361
15_13_21,13.59096448,46.74510281
15_13_21,13.60633269,46.73802269
15_13_21,13.6215622,46.73065152
15_13_21,13.63657223,46.72284122
15_13_21,13.65146658,46.71481218
15_13_21,13.66627586,46.70662727
15_13_21,13.6809915,46.69827519
15_13_21,13.69570892,46.68992612
15_13_21,13.71066663,46.68202215
15_13_21,13.72595078,46.67476281
15_13_22,13.54451938,46.76558399
15_13_22,13.56006531,46.75890324
15_13_22,13.57554641,46.75207361
15_13_22,13.59096448,46.74510281
15_13_22,13.60633269,46.73802269
15_13_22,13.6215622,46.73065152
15_13_22,13.63657223,46.72284122
15_13_22,13.65146658,46.71481218
15_13_22,13.66627586,46.70662727
15_13_22,13.6809915,46.69827519
15_13_22,13.69570892,46.68992612
15_13_22,13.71066663,46.68202215
15_13_22,13.72595078,46.67476281
15_13_22,13.74129785,46.66763704
15_13_23,13.56006531,46.75890324
15_13_23,13.57554641,46.75207361
15_13_23,13.59096448,46.74510281
15_13_23,13.60633269,46.73802269
15_13_23,13.6215622,46.73065152
15_13_23,13.63657223,46.72284122
15_13_23,13.65146658,46.71481218
15_13_23,13.66627586,46.70662727
15_13_23,13.6809915,46.69827519
15_13_23,13.69570892,46.68992612
15_13_23,13.71066663,46.68202215
15_13_23,13.72595078,46.67476281
15_13_23,13.74129785,46.66763704
15_13_23,13.75675617,46.66075649
15_13_24,13.57554641,46.75207361
15_13_24,13.59096448,46.74510281
15_13_24,13.60633269,46.73802269
15_13_24,13.6215622,46.73065152
15_13_24,13.63657223,46.72284122
15_13_24,13.65146658,46.71481218
15_13_24,13.66627586,46.70662727
15_13_24,13.6809915,46.69827519
15_13_24,13.69570892,46.68992612
15_13_24,13.71066663,46.68202215
15_13_24,13.72595078,46.67476281
15_13_24,13.74129785,46.66763704
15_13_24,13.75675617,46.66075649
15_13_24,13.77228643,46.65403928
15_13_25,13.59096448,46.74510281
15_13_25,13.60633269,46.73802269
15_13_25,13.6215622,46.73065152
15_13_25,13.63657223,46.72284122
15_13_25,13.65146658,46.71481218
15_13_25,13.66627586,46.70662727
15_13_25,13.6809915,46.69827519
15_13_25,13.69570892,46.68992612
15_13_25,13.71066663,46.68202215
15_13_25,13.72595078,46.67476281
15_13_25,13.74129785,46.66763704
15_13_25,13.75675617,46.66075649
15_13_25,13.77228643,46.65403928
15_13_25,13.7878529,46.64740649
15_13_26,13.60633269,46.73802269
15_13_26,13.6215622,46.73065152
15_13_26,13.63657223,46.72284122
15_13_26,13.65146658,46.71481218
15_13_26,13.66627586,46.70662727
15_13_26,13.6809915,46.69827519
15_13_26,13.69570892,46.68992612
15_13_26,13.71066663,46.68202215
15_13_26,13.72595078,46.67476281
15_13_26,13.74129785,46.66763704
15_13_26,13.75675617,46.66075649
15_13_26,13.77228643,46.65403928
15_13_26,13.7878529,46.64740649
15_13_26,13.8034612,46.64087276
15_13_27,13.6215622,46.73065152
15_13_27,13.63657223,46.72284122
15_13_27,13.65146658,46.71481218
15_13_27,13.66627586,46.70662727
15_13_27,13.6809915,46.69827519
15_13_27,13.69570892,46.68992612
15_13_27,13.71066663,46.68202215
15_13_27,13.72595078,46.67476281
15_13_27,13.74129785,46.66763704
15_13_27,13.75675617,46.66075649
15_13_27,13.77228643,46.65403928
15_13_27,13.7878529,46.64740649
15_13_27,13.8034612,46.64087276
15_13_27,13.81902464,46.63423297
15_13_28,13.63657223,46.72284122
15_13_28,13.65146658,46.71481218
15_13_28,13.66627586,46.70662727
15_13_28,13.6809915,46.69827519
15_13_28,13.69570892,46.68992612
15_13_28,13.71066663,46.68202215
15_13_28,13.72595078,46.67476281
15_13_28,13.74129785,46.66763704
15_13_28,13.75675617,46.66075649
15_13_28,13.77228643,46.65403928
15_13_28,13.7878529,46.64740649
15_13_28,13.8034612,46.64087276
15_13_28,13.81902464,46.63423297
15_13_28,13.83449891,46.62738802
15_13_29,13.65146658,46.71481218
15_13_29,13.66627586,46.70662727
15_13_29,13.6809915,46.69827519
15_13_29,13.69570892,46.68992612
15_13_29,13.71066663,46.68202215
15_13_29,13.72595078,46.67476281
15_13_29,13.74129785,46.66763704
15_13_29,13.75675617,46.66075649
15_13_29,13.77228643,46.65403928
15_13_29,13.7878529,46.64740649
15_13_29,13.8034612,46.64087276
15_13_29,13.81902464,46.63423297
15_13_29,13.83449891,46.62738802
15_13_29,13.84985374,46.62027969
15_13_30,13.66627586,46.70662727
15_13_30,13.6809915,46.69827519
15_13_30,13.69570892,46.68992612
15_13_30,13.71066663,46.68202215
15_13_30,13.72595078,46.67476281
15_13_30,13.74129785,46.66763704
15_13_30,13.75675617,46.66075649
15_13_30,13.77228643,46.65403928
15_13_30,13.7878529,46.64740649
15_13_30,13.8034612,46.64087276
15_13_30,13.81902464,46.63423297
15_13_30,13.83449891,46.62738802
15_13_30,13.84985374,46.62027969
15_13_30,13.86499567,46.61272939
15_13_31,13.6809915,46.69827519
15_13_31,13.69570892,46.68992612
15_13_31,13.71066663,46.68202215
15_13_31,13.72595078,46.67476281
15_13_31,13.74129785,46.66763704
15_13_31,13.75675617,46.66075649
15_13_31,13.77228643,46.65403928
15_13_31,13.7878529,46.64740649
15_13_31,13.8034612,46.64087276
15_13_31,13.81902464,46.63423297
15_13_31,13.83449891,46.62738802
15_13_31,13.84985374,46.62027969
15_13_31,13.86499567,46.61272939
15_13_31,13.88002551,46.60495674
15_13_32,13.69570892,46.68992612
15_13_32,13.71066663,46.68202215
15_13_32,13.72595078,46.67476281
15_13_32,13.74129785,46.66763704
15_13_32,13.75675617,46.66075649
15_13_32,13.77228643,46.65403928
15_13_32,13.7878529,46.64740649
15_13_32,13.8034612,46.64087276
15_13_32,13.81902464,46.63423297
15_13_32,13.83449891,46.62738802
15_13_32,13.84985374,46.62027969
15_13_32,13.86499567,46.61272939
15_13_32,13.88002551,46.60495674
15_13_32,13.89505157,46.59717679
15_13_33,13.71066663,46.68202215
15_13_33,13.72595078,46.67476281
15_13_33,13.74129785,46.66763704
15_13_33,13.75675617,46.66075649
15_13_33,13.77228643,46.65403928
15_13_33,13.7878529,46.64740649
15_13_33,13.8034612,46.64087276
15_13_33,13.81902464,46.63423297
15_13_33,13.83449891,46.62738802
15_13_33,13.84985374,46.62027969
15_13_33,13.86499567,46.61272939
15_13_33,13.88002551,46.60495674
15_13_33,13.89505157,46.59717679
15_13_33,13.91011059,46.5894608
15_13_34,13.72595078,46.67476281
15_13_34,13.74129785,46.66763704
15_13_34,13.75675617,46.66075649
15_13_34,13.77228643,46.65403928
15_13_34,13.7878529,46.64740649
15_13_34,13.8034612,46.64087276
15_13_34,13.81902464,46.63423297
15_13_34,13.83449891,46.62738802
15_13_34,13.84985374,46.62027969
15_13_34,13.86499567,46.61272939
15_13_34,13.88002551,46.60495674
15_13_34,13.89505157,46.59717679
15_13_34,13.91011059,46.5894608
15_13_34,13.92523408,46.58187238
15_13_35,13.74129785,46.66763704
15_13_35,13.75675617,46.66075649
15_13_35,13.77228643,46.65403928
15_13_35,13.7878529,46.64740649
15_13_35,13.8034612,46.64087276
15_13_35,13.81902464,46.63423297
15_13_35,13.83449891,46.62738802
15_13_35,13.84985374,46.62027969
15_13_35,13.86499567,46.61272939
15_13_35,13.88002551,46.60495674
15_13_35,13.89505157,46.59717679
15_13_35,13.91011059,46.5894608
15_13_35,13.92523408,46.58187238
15_13_35,13.94042256,46.57441449
15_13_36,13.75675617,46.66075649
15_13_36,13.77228643,46.65403928
15_13_36,13.7878529,46.64740649
15_13_36,13.8034612,46.64087276
15_13_36,13.81902464,46.63423297
15_13_36,13.83449891,46.62738802
15_13_36,13.84985374,46.62027969
15_13_36,13.86499567,46.61272939
15_13_36,13.88002551,46.60495674
15_13_36,13.89505157,46.59717679
15_13_36,13.91011059,46.5894608
15_13_36,13.92523408,46.58187238
15_13_36,13.94042256,46.57441449
15_13_36,13.95565026,46.56703706
15_13_37,13.77228643,46.65403928
15_13_37,13.7878529,46.64740649
15_13_37,13.8034612,46.64087276
15_13_37,13.81902464,46.63423297
15_13_37,13.83449891,46.62738802
15_13_37,13.84985374,46.62027969
15_13_37,13.86499567,46.61272939
15_13_37,13.88002551,46.60495674
15_13_37,13.89505157,46.59717679
15_13_37,13.91011059,46.5894608
15_13_37,13.92523408,46.58187238
15_13_37,13.94042256,46.57441449
15_13_37,13.95565026,46.56703706
15_13_37,13.9709908,46.55989917
15_13_38,13.7878529,46.64740649
15_13_38,13.8034612,46.64087276
15_13_38,13.81902464,46.63423297
15_13_38,13.83449891,46.62738802
15_13_38,13.84985374,46.62027969
15_13_38,13.86499567,46.61272939
15_13_38,13.88002551,46.60495674
15_13_38,13.89505157,46.59717679
15_13_38,13.91011059,46.5894608
15_13_38,13.92523408,46.58187238
15_13_38,13.94042256,46.57441449
15_13_38,13.95565026,46.56703706
15_13_38,13.9709908,46.55989917
15_13_38,13.98651227,46.55316266
15_13_39,13.8034612,46.64087276
15_13_39,13.81902464,46.63423297
15_13_39,13.83449891,46.62738802
15_13_39,13.84985374,46.62027969
15_13_39,13.86499567,46.61272939
15_13_39,13.88002551,46.60495674
15_13_39,13.89505157,46.59717679
15_13_39,13.91011059,46.5894608
15_13_39,13.92523408,46.58187238
15_13_39,13.94042256,46.57441449
15_13_39,13.95565026,46.56703706
15_13_39,13.9709908,46.55989917
15_13_39,13.98651227,46.55316266
15_13_39,14.00248048,46.54761482
15_13_40,13.81902464,46.63423297
15_13_40,13.83449891,46.62738802
15_13_40,13.84985374,46.62027969
15_13_40,13.86499567,46.61272939
15_13_40,13.88002551,46.60495674
15_13_40,13.89505157,46.59717679
15_13_40,13.91011059,46.5894608
15_13_40,13.92523408,46.58187238
15_13_40,13.94042256,46.57441449
15_13_40,13.95565026,46.56703706
15_13_40,13.9709908,46.55989917
15_13_40,13.98651227,46.55316266
15_13_40,14.00248048,46.54761482
15_13_40,14.01885329,46.54334432
15_13_41,13.83449891,46.62738802
15_13_41,13.84985374,46.62027969
15_13_41,13.86499567,46.61272939
15_13_41,13.88002551,46.60495674
15_13_41,13.89505157,46.59717679
15_13_41,13.91011059,46.5894608
15_13_41,13.92523408,46.58187238
15_13_41,13.94042256,46.57441449
15_13_41,13.95565026,46.56703706
15_13_41,13.9709908,46.55989917
15_13_41,13.98651227,46.55316266
15_13_41,14.00248048,46.54761482
15_13_41,14.01885329,46.54334432
15_13_41,14.03519051,46.53898234
15_13_42,13.84985374,46.62027969
15_13_42,13.86499567,46.61272939
15_13_42,13.88002551,46.60495674
15_13_42,13.89505157,46.59717679
15_13_42,13.91011059,46.5894608
15_13_42,13.92523408,46.58187238
15_13_42,13.94042256,46.57441449
15_13_42,13.95565026,46.56703706
15_13_42,13.9709908,46.55989917
15_13_42,13.98651227,46.55316266
15_13_42,14.00248048,46.54761482
15_13_42,14.01885329,46.54334432
15_13_42,14.03519051,46.53898234
15_13_42,14.05147291,46.53437931
15_13_43,13.86499567,46.61272939
15_13_43,13.88002551,46.60495674
15_13_43,13.89505157,46.59717679
15_13_43,13.91011059,46.5894608
15_13_43,13.92523408,46.58187238
15_13_43,13.94042256,46.57441449
15_13_43,13.95565026,46.56703706
15_13_43,13.9709908,46.55989917
15_13_43,13.98651227,46.55316266
15_13_43,14.00248048,46.54761482
15_13_43,14.01885329,46.54334432
15_13_43,14.03519051,46.53898234
15_13_43,14.05147291,46.53437931
15_13_43,14.06780767,46.52996537
15_13_44,13.88002551,46.60495674
15_13_44,13.89505157,46.59717679
15_13_44,13.91011059,46.5894608
15_13_44,13.92523408,46.58187238
15_13_44,13.94042256,46.57441449
15_13_44,13.95565026,46.56703706
15_13_44,13.9709908,46.55989917
15_13_44,13.98651227,46.55316266
15_13_44,14.00248048,46.54761482
15_13_44,14.01885329,46.54334432
15_13_44,14.03519051,46.53898234
15_13_44,14.05147291,46.53437931
15_13_44,14.06780767,46.52996537
15_13_44,14.07254211,46.52875664
1_21_1,13.456794,46.83158252
1_21_1,13.47124368,46.8331307
1_21_1,13.4880681,46.83493331
1_21_1,13.50489252,46.83673593
1_21_1,13.52171694,46.83853855
1_21_1,13.53211724,46.84946154
1_21_1,13.5394806,46.86469609
1_21_1,13.54684397,46.87993064
1_21_1,13.55420733,46.89516519
1_21_1,13.5615707,46.91039974
1_21_1,13.56867843,46.92575427
1_21_1,13.57569316,46.94115246
1_21_1,13.58270789,46.95655065
1_21_1,13.58972262,46.97194883
1_21_1,13.59673735,46.98734702
1_21_1,13.60375208,47.00274521
1_21_1,13.61076681,47.0181434
1_21_1,13.61663633,47.03394182
1_21_1,13.62074021,47.05035733
1_21_1,13.62484409,47.06677283
1_21_1,13.62920135,47.08302367
1_21_1,13.64253528,47.09344081
1_21_2,13.47124368,46.8331307
1_21_2,13.4880681,46.83493331
1_21_2,13.50489252,46.83673593
1_21_2,13.52171694,46.83853855
1_21_2,13.53211724,46.84946154
1_21_2,13.5394806,46.86469609
1_21_2,13.54684397,46.87993064
1_21_2,13.55420733,46.89516519
1_21_2,13.5615707,46.91039974
1_21_2,13.56867843,46.92575427
1_21_2,13.57569316,46.94115246
1_21_2,13.58270789,46.95655065
1_21_2,13.58972262,46.97194883
1_21_2,13.59673735,46.98734702
1_21_2,13.60375208,47.00274521
1_21_2,13.61076681,47.0181434
1_21_2,13.61663633,47.03394182
1_21_2,13.62074021,47.05035733
1_21_2,13.62484409,47.06677283
